REACTIONS     CAL/MOLE     MOLES
C4H7O4H74fm0 = C4H7O4H7XqB0                                              1.000E+00   0.000   0     # pes.subpes.channel 4.1.33     ! more_misc_rxns 2-46
C4H7O4H74fm0 = C4H7O4H7Ps70                                              1.000E+00   0.000   0     # pes.subpes.channel 4.1.34     ! more_misc_rxns 2-47
C4H7O4H74fm0 = C4H7O4H796JZ                                              1.000E+00   0.000   0     # pes.subpes.channel 4.1.35     ! more_misc_rxns 2-48
C4H7O4H74fm0 = C4H7O4H796JE                                              1.000E+00   0.000   0     # pes.subpes.channel 4.1.36     ! more_misc_rxns 2-49
C4H7O4H74fm0 = C4H7O4H78TgZ0                                             1.000E+00   0.000   0     # pes.subpes.channel 4.1.37     ! more_misc_rxns 2-50
C4H7O4H74fm0 = C4H7O4H78TgE0                                             1.000E+00   0.000   0     # pes.subpes.channel 4.1.38     ! more_misc_rxns 2-51
C4H7O4H74fm0 = C4H6OALKE-4H7LsA + H-TcYTcY                               1.000E+00   0.000   0     # pes.subpes.channel 4.1.39     ! more_misc_rxns 2-52
C4H7O4H74fm0 = C3H4OALAD-Wv9FbZ + CH3                                    1.000E+00   0.000   0     # pes.subpes.channel 4.1.40     ! secondary_rxns 3-4
C4H7O4H74fm0 = C2H4OALD-UPQWKw + C2H3ALK-S58hH1                          1.000E+00   0.000   0     # pes.subpes.channel 4.1.41     ! secondary_rxns 3-5
C4H7O-kSVyrZ = C4H6O-kSVVHz + H-TcYTcY                                   1.000E+00   0.000   0     # pes.subpes.channel 4.1.42     ! more_misc_rxns 2-1
C4H7O-kSVyrZ = C2H3OALOX-UPQQF7 + C2H4ALK-S58kzk                         1.000E+00   0.000   0     # pes.subpes.channel 4.1.43     ! more_misc_rxns 2-2
C4H7O-kSVO9K = C4H7O-kSVyrZ                                              1.000E+00   0.000   0     # pes.subpes.channel 4.1.44     ! more_misc_rxns 2-3
C4H7O-kSVO9K = C2H2OALKE-UPQlDf + C2H5-S58eMK                            1.000E+00   0.000   0     # pes.subpes.channel 4.1.45     ! more_misc_rxns 2-4
C4H7O-kSV4fm = C4H7O-kSVyrZ                                              1.000E+00   0.000   0     # pes.subpes.channel 4.1.46     ! more_misc_rxns 2-5
C4H7O-kSV4fm = C4H7O-kSVO9K                                              1.000E+00   0.000   0     # pes.subpes.channel 4.1.47     ! more_misc_rxns 2-6
C4H7O-kSV4fm = C4H7O-kSV3dbZ                                             1.000E+00   0.000   0     # pes.subpes.channel 4.1.48     ! more_misc_rxns 2-7
C4H7O-kSV4fm = C4H7O-kSV3dbE                                             1.000E+00   0.000   0     # pes.subpes.channel 4.1.49     ! more_misc_rxns 2-8
C4H7O-kSV4fm = C4H6O-kSVVHz + H-TcYTcY                                   1.000E+00   0.000   0     # pes.subpes.channel 4.1.50     ! more_misc_rxns 2-9
C4H7O-kSV4fm = C2H4OALD-UPQWKw + C2H3ALK-S58hH1                          1.000E+00   0.000   0     # pes.subpes.channel 4.1.51     ! secondary_rxns 3-1
C4H7O-kSV3dbZ = C4H7O-kSVyrZ                                             1.000E+00   0.000   0     # pes.subpes.channel 4.1.52     ! more_misc_rxns 2-10
C4H7O-kSV3dbZ = C4H7O-kSVO9K                                             1.000E+00   0.000   0     # pes.subpes.channel 4.1.53     ! more_misc_rxns 2-11
C4H7O-kSV3dbZ = C2H5O-UPQqJr + C2H2-S58pAY                               1.000E+00   0.000   0     # pes.subpes.channel 4.1.54     ! more_misc_rxns 2-12
C4H7O-kSV3dbE = C4H7O-kSVyrZ                                             1.000E+00   0.000   0     # pes.subpes.channel 4.1.55     ! more_misc_rxns 2-13
C4H7O-kSV3dbE = C4H7O-kSVO9K                                             1.000E+00   0.000   0     # pes.subpes.channel 4.1.56     ! more_misc_rxns 2-14
C4H7ORvE0BQ0 = C4H7O4H70BQZ                                              1.000E+00   0.000   0     # pes.subpes.channel 4.3.57     ! primary_rxns 1-1
C4H7ORvE0BQ0 = C4H7O4H70BQE                                              1.000E+00   0.000   0     # pes.subpes.channel 4.3.58     ! primary_rxns 1-2
C4H7ORvE0BQ0 = C4H6O-RvErx50 + H-TcYTcY                                  1.000E+00   0.000   0     # pes.subpes.channel 4.3.59     ! more_misc_rxns 2-55
C4H7O4H70BQZ = C4H6OALKE-4H7LsA + H-TcYTcY                               1.000E+00   0.000   0     # pes.subpes.channel 4.3.60     ! more_misc_rxns 2-54
